name,url,price,description,image_urls
GLAMIRAPendant Westman,https://www.glamira.com/glamira-pendant-westman.html,$970.00,14K Yellow Gold,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/westman/alloycolour/yellow.jpg
GLAMIRAEarring Curt,https://www.glamira.com/glamira-earring-curt.html,"$2,039.00",14K Yellow Gold,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/curt/alloycolour/yellow.jpg
GLAMIRAPendant Gaillard,https://www.glamira.com/glamira-pendant-gaillard.html,$849.00,14K Yellow Gold & White Pearl,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/gaillard/alloycolour/yellow/pearl/white_pearl.jpg
GLAMIRAEarring Bober,https://www.glamira.com/glamira-earring-bober.html,"$1,579.00",14K Yellow Gold & Swarovski Crystal,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/bober/diamond/diamond-Swarovsky_AAAAA/stone2/diamond-Swarovsky_AAAAA/alloycolour/yellow.jpg
GLAMIRAEarring Golson,https://www.glamira.com/glamira-earring-golson.html,"$2,904.00",14K White & Rose Gold & Moissanite,https://cdn-media.glamira.com/media/product/newgeneration/view/1/sku/golson/diamond/labdiamond_AAAA/alloycolour/white_red.jpg
